"time","power","units","fan 0","fan 1","fan 2","fan 3","fan 4","temp 0","temp 1","temp 2","temp 3","temp 4","Unit 1 ethash H/s","Unit 2 ethash H/s","Unit 3 ethash H/s","Unit 4 ethash H/s","Unit 5 ethash H/s",
"19/03/2022 09:20:00",229,4,28,28,28,30,0,37,44,44,57,0,29242614,29240917,29240917,32926729,0,
"19/03/2022 09:25:00",228,4,28,28,28,30,0,37,43,45,57,0,29246855,29247704,29246855,32928649,0,
"19/03/2022 09:30:00",229,4,28,28,28,30,0,37,44,44,56,0,29244310,29244309,29245158,32927689,0,
"19/03/2022 09:35:00",229,4,28,28,28,30,0,37,44,44,56,0,29245158,29244309,29244309,32927689,0,
"19/03/2022 09:40:00",229,4,28,28,28,30,0,38,44,45,56,0,29242613,29241764,29242612,32925769,0,
"19/03/2022 09:45:00",229,4,28,28,28,30,0,38,45,45,56,0,29242613,29243462,29243461,32925769,0,
"19/03/2022 09:50:00",229,4,28,28,28,30,0,38,44,43,53,0,29249400,29248550,29249400,32929609,0,
"19/03/2022 09:55:00",229,4,28,28,28,30,0,39,46,45,55,0,29247703,29250249,29249400,32935370,0,
"19/03/2022 10:00:00",228,4,28,28,28,30,0,40,46,46,56,0,29242612,29243461,29245157,32923851,0,
"19/03/2022 10:05:00",229,4,28,28,28,30,0,40,47,46,57,0,29250248,29249399,29249400,32929609,0,
"19/03/2022 10:10:00",228,4,28,28,28,30,0,41,47,48,58,0,29253643,29252795,29253643,32820532,0,
"19/03/2022 10:15:00",230,4,28,28,28,30,0,41,48,48,59,0,29242614,29243463,29241765,32820532,0,
"19/03/2022 10:20:00",231,4,28,28,28,30,0,42,49,48,60,0,29245157,29245157,29459365,32814811,0,
"19/03/2022 10:25:00",229,4,28,28,28,30,0,41,47,47,59,0,29251947,29253644,29251946,32820532,0,
"19/03/2022 10:30:00",230,4,28,28,28,30,0,41,48,47,60,0,29242615,29242613,29241765,32814812,0,
"19/03/2022 10:35:00",229,4,28,28,28,30,0,41,48,48,60,0,29249401,29248552,29249400,32819579,0,
"19/03/2022 10:40:00",231,4,28,28,28,30,0,42,48,48,60,0,29252794,29251945,29252794,32815764,0,
"19/03/2022 10:45:00",230,4,28,28,28,30,0,42,49,48,61,0,29242613,29241764,29241765,32813858,0,
"19/03/2022 10:50:00",232,4,28,28,28,30,0,42,49,48,61,0,29246006,29248551,29248551,32818626,0,
"19/03/2022 10:55:00",231,4,28,28,28,30,0,42,49,48,62,0,29251096,29251096,29250248,32818624,0,
"19/03/2022 11:00:00",231,4,28,28,28,30,0,42,49,49,62,0,29251945,29252794,29251945,32819578,0,
"19/03/2022 11:05:00",231,4,28,28,28,30,0,42,49,49,62,0,29242613,29241764,29241765,32815765,0,
"19/03/2022 11:10:00",232,4,28,28,28,30,0,43,50,49,62,0,29246854,29246006,29245157,32812904,0,
"19/03/2022 11:15:00",231,4,28,28,28,30,0,43,50,50,62,0,29248551,29248551,29248552,32811951,0,
"19/03/2022 11:20:00",233,4,28,28,28,30,0,45,51,50,63,0,29251945,29250248,29251096,32812904,0,
"19/03/2022 11:25:00",233,4,28,28,28,30,0,45,52,51,64,0,29462758,29246854,29675920,32813858,0,
"19/03/2022 11:35:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 11:40:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 11:45:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 11:50:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 11:55:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 12:00:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 12:05:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 12:10:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 12:15:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 12:20:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 12:25:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 12:30:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 12:35:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 12:40:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 12:45:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 12:50:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 12:55:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 13:00:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 13:05:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 13:10:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 13:15:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 13:20:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 13:20:00",231,4,28,28,28,30,0,44,50,49,55,0,29215498,29239221,29241766,32810045,0,
"19/03/2022 13:30:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 13:30:00",232,4,28,28,28,30,0,43,48,48,54,0,28998302,29022570,29023467,32786240,0,
"19/03/2022 13:40:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 13:40:00",28,"-",0,0,0,0,0,36,38,38,48,0,0,0,0,0,0,
"19/03/2022 13:45:00",231,4,28,28,28,30,0,44,48,47,54,0,29210419,29235829,29235830,32784343,0,
"19/03/2022 13:55:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 14:00:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 14:05:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 14:05:00",231,4,28,30,28,28,0,49,56,48,44,0,29212960,32759619,29212960,29204496,0,
"19/03/2022 14:10:00",227,4,60,60,60,60,0,50,53,50,45,0,28900000,32620000,28830000,28900000,0,
"19/03/2022 14:15:00",232,4,60,60,60,60,0,52,53,51,47,0,29220580,32795758,29220580,29216344,0,
"19/03/2022 14:20:00",232,4,60,60,60,60,0,52,53,51,48,0,29220578,32793852,29222272,29216345,0,
"19/03/2022 14:25:00",231,4,60,60,60,60,0,53,53,51,48,0,29224814,32792900,29223119,29211275,0,
"19/03/2022 14:30:00",231,4,60,60,60,60,0,53,54,51,48,0,29216344,32795756,29214652,29208728,0,
"19/03/2022 14:35:00",228,4,60,60,60,60,0,52,54,51,48,0,29176181,32794804,29177027,29154988,0,
"19/03/2022 14:45:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 14:50:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 14:55:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 15:00:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 15:05:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 15:10:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 15:10:00","-",5,0,0,0,0,0,0,0,0,0,0,29506469,5317959,13688618,29087917,29256432,
"19/03/2022 15:15:00",343,5,60,60,60,60,60,43,44,39,41,40,0,0,0,0,0,
"19/03/2022 15:20:00",350,5,60,60,60,60,60,50,60,49,50,46,28990000,30660000,24810000,28990000,28990000,
"19/03/2022 15:25:00",350,5,60,60,60,60,60,51,61,49,50,46,28980000,30650000,24800000,28980000,28980000,
"19/03/2022 15:30:00",350,5,60,60,60,60,60,51,61,50,50,47,28990000,30660000,24810000,28990000,28990000,
"19/03/2022 15:35:00",350,5,60,60,60,60,60,51,61,50,50,46,28990000,30660000,24800000,28990000,28990000,
"19/03/2022 15:40:00",350,5,60,60,60,60,60,51,61,50,51,47,28980000,30660000,24800000,28990000,28990000,
"19/03/2022 15:45:00",349,5,60,60,60,60,60,52,61,50,51,47,28980000,30660000,24800000,28980000,28990000,
"19/03/2022 15:50:00",349,5,60,60,60,60,60,51,61,50,50,47,28980000,30660000,24800000,28990000,28990000,
"19/03/2022 15:55:00",356,5,60,60,60,60,60,51,60,51,50,47,28990000,30660000,28020000,28990000,28990000,
"19/03/2022 16:00:00",356,5,60,60,60,60,60,51,61,51,50,47,28990000,30660000,28030000,28990000,28990000,
"19/03/2022 16:05:00",355,5,60,60,60,60,60,51,60,51,50,47,28990000,30660000,28030000,28990000,28990000,
"19/03/2022 16:10:00",356,5,60,60,60,60,60,51,61,51,51,47,28980000,30650000,28020000,28980000,28990000,
"19/03/2022 16:15:00",356,5,60,60,60,60,60,51,61,52,51,47,28980000,30650000,28020000,28990000,28990000,
"19/03/2022 16:20:00",355,5,60,60,60,60,60,51,61,51,51,47,28970000,30640000,28020000,28980000,28980000,
"19/03/2022 16:25:00",356,5,60,60,60,60,60,51,61,51,50,46,28980000,30650000,28020000,28980000,28980000,
"19/03/2022 16:30:00",356,5,60,60,60,60,60,51,60,51,50,46,28980000,30650000,28020000,28980000,28980000,
"19/03/2022 16:35:00",356,5,60,60,60,60,60,50,59,51,50,46,28980000,30650000,28020000,28980000,28980000,
"19/03/2022 16:40:00",356,5,60,60,60,60,60,50,59,51,50,46,28980000,30650000,28020000,28980000,28980000,
"19/03/2022 16:45:00",354,5,60,60,60,60,60,51,60,51,50,46,28980000,30660000,28030000,28990000,28990000,
"19/03/2022 16:50:00",355,5,60,60,60,60,60,50,60,51,50,46,28980000,30660000,28020000,28990000,28990000,
"19/03/2022 16:55:00",356,5,60,60,60,60,60,50,60,51,50,46,28990000,30650000,28030000,28990000,28990000,
"19/03/2022 17:00:00",355,5,60,60,60,60,60,50,60,51,50,46,28980000,30650000,28030000,28990000,28990000,
"19/03/2022 17:05:00",356,5,60,60,60,60,60,51,60,51,50,46,28990000,30660000,28030000,28990000,28990000,
"19/03/2022 17:10:00",355,5,60,60,60,60,60,50,60,51,50,46,28980000,30660000,28030000,28990000,28990000,
"19/03/2022 17:15:00",356,5,60,60,60,60,60,50,60,51,50,46,28990000,30660000,28030000,28990000,28990000,
"19/03/2022 17:20:00",355,5,60,60,60,60,60,51,60,51,50,46,28980000,30650000,28030000,28990000,28990000,
"19/03/2022 17:25:00",356,5,60,60,60,60,60,50,60,50,50,46,28990000,30660000,28030000,28990000,28990000,
"19/03/2022 17:30:00",356,5,60,60,60,60,60,50,59,50,49,45,28980000,30660000,28020000,28990000,28990000,
"19/03/2022 17:35:00",349,5,60,60,60,60,60,50,59,50,49,45,28990000,30660000,28030000,28990000,28990000,
"19/03/2022 17:40:00",355,5,60,60,60,60,60,49,59,50,49,45,28990000,30650000,28020000,28990000,28990000,
"19/03/2022 17:45:00",355,5,60,60,60,60,60,50,59,50,49,46,28980000,30650000,28030000,28990000,28980000,
"19/03/2022 17:50:00",355,5,60,60,60,60,60,49,59,50,49,45,28980000,30650000,28020000,28980000,28980000,
"19/03/2022 17:55:00",355,5,60,60,60,60,60,49,59,50,49,45,28980000,30660000,28020000,28990000,28990000,
"19/03/2022 18:00:00",355,5,60,60,60,60,60,49,58,50,48,45,28990000,30660000,28030000,28990000,28990000,
"19/03/2022 18:05:00",355,5,60,60,60,60,60,49,58,50,48,45,28990000,30660000,28030000,28990000,28990000,
"19/03/2022 18:10:00",355,5,60,60,60,60,60,49,58,50,49,45,28980000,30650000,28020000,28990000,28980000,
"19/03/2022 18:15:00",354,5,60,60,60,60,60,49,58,50,49,45,28990000,30650000,28020000,28990000,28990000,
"19/03/2022 18:20:00",354,5,60,60,60,60,60,49,58,49,48,44,28980000,30660000,28020000,28990000,28990000,
"19/03/2022 18:25:00",354,5,60,60,60,60,60,49,58,49,48,45,28980000,30650000,28020000,28990000,28980000,
"19/03/2022 18:30:00",355,5,60,60,60,60,60,50,58,50,49,44,28980000,30660000,28020000,28990000,28990000,
"19/03/2022 18:35:00",348,5,60,60,60,60,60,49,58,50,49,45,28990000,30660000,28030000,28990000,28990000,
"19/03/2022 18:40:00",355,5,60,60,60,60,60,50,58,50,49,45,28990000,30660000,28030000,28990000,28990000,
"19/03/2022 18:45:00",354,5,60,60,60,60,60,49,58,49,49,45,28990000,30650000,28020000,28990000,28980000,
"19/03/2022 18:50:00",355,5,60,60,60,60,60,49,58,49,48,45,28990000,30660000,28030000,28990000,28990000,
"19/03/2022 18:55:00",355,5,60,60,60,60,60,49,58,50,49,45,28990000,30660000,28030000,28990000,28990000,
"19/03/2022 19:00:00",353,5,60,60,60,60,60,49,58,50,48,45,28990000,30660000,28020000,28990000,28990000,
"19/03/2022 19:05:00",355,5,60,60,60,60,60,50,59,50,49,46,28980000,30650000,28020000,28980000,28980000,
"19/03/2022 19:10:00",356,5,60,60,60,60,60,50,59,50,49,45,28990000,30660000,28030000,28990000,28990000,
"19/03/2022 19:15:00",354,5,60,60,60,60,60,50,59,50,49,46,28980000,30650000,28030000,28990000,28990000,
"19/03/2022 19:20:00",355,5,60,60,60,60,60,50,58,50,49,45,28990000,30660000,28030000,28990000,28990000,
"19/03/2022 19:25:00",354,5,60,60,60,60,60,49,59,50,49,45,28990000,30650000,28020000,28990000,28990000,
"19/03/2022 19:30:00",354,5,60,60,60,60,60,49,58,50,49,45,28980000,30650000,28020000,28980000,28970000,
"19/03/2022 19:35:00",354,5,60,60,60,60,60,50,58,50,49,45,28980000,30650000,28020000,28980000,28980000,
"19/03/2022 19:40:00",355,5,60,60,60,60,60,49,58,50,49,45,28980000,30650000,28020000,28990000,28980000,
"19/03/2022 19:50:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 19:55:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 19:55:00","-",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 20:00:00",101,"-",0,60,60,60,60,0,33,39,43,35,0,0,0,0,0,
"19/03/2022 20:05:00",352,5,60,60,60,60,60,46,53,46,45,42,17010000,18120000,16720000,17350000,16860000,
"19/03/2022 20:10:00",354,5,60,60,60,60,60,48,56,48,47,44,28990000,30660000,28050000,28990000,28990000,
"19/03/2022 20:20:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 20:20:00",266,4,60,60,60,60,0,40,46,47,42,0,13450000,26780000,26730000,28990000,0,
"19/03/2022 20:25:00",265,4,60,60,60,60,0,40,47,47,42,0,13450000,26780000,26730000,28990000,0,
"19/03/2022 20:30:00",220,4,0,60,60,60,60,0,40,40,43,38,0,0,0,0,0,
"19/03/2022 20:35:00",265,4,60,60,60,60,0,39,46,47,41,0,13430000,26780000,26730000,28980000,0,
"19/03/2022 20:40:00",265,4,60,60,60,60,0,40,47,47,42,0,13440000,26780000,26730000,28980000,0,
"19/03/2022 20:45:00",266,4,60,60,60,60,0,41,47,47,42,0,13440000,26780000,26730000,28980000,0,
"19/03/2022 20:50:00",264,4,60,60,60,60,0,41,47,48,43,0,13440000,26770000,26730000,28980000,0,
"19/03/2022 20:55:00",266,4,60,60,60,60,0,41,47,48,42,0,13440000,26780000,26730000,28990000,0,
"19/03/2022 21:00:00",265,4,60,60,60,60,0,40,47,48,43,0,13440000,26770000,26730000,28980000,0,
"19/03/2022 21:05:00",266,4,60,60,60,60,0,40,47,48,42,0,13440000,26780000,26730000,28980000,0,
"19/03/2022 21:10:00",266,4,60,60,60,60,0,40,47,47,42,0,13440000,26780000,26730000,28980000,0,
"19/03/2022 21:15:00",266,4,60,60,0,60,0,40,46,56,42,0,13440000,26780000,26730000,28950000,0,
"19/03/2022 21:20:00",303,5,60,60,60,60,0,46,53,45,46,0,28990000,30660000,28060000,29000000,26670000,
"19/03/2022 21:25:00",355,5,60,60,60,60,60,45,51,46,45,42,28960000,30130000,25870000,28970000,28950000,
"19/03/2022 21:30:00",353,5,60,60,60,60,60,47,55,47,46,43,28980000,30660000,28060000,29000000,28990000,
"19/03/2022 21:35:00",351,5,60,60,60,60,60,44,47,44,43,41,9500000,9291000,7755000,9398000,9397000,
"19/03/2022 21:45:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 21:45:00",354,5,60,60,60,60,60,47,55,47,47,43,28980000,30650000,28040000,28980000,28980000,
"19/03/2022 21:50:00",353,5,60,60,60,60,60,47,55,48,46,43,29000000,30690000,28070000,29010000,29010000,
"19/03/2022 21:55:00",349,5,60,60,60,60,60,43,45,41,42,39,0,0,0,0,0,
"19/03/2022 22:00:00",353,5,60,60,60,60,60,47,55,48,47,43,28980000,30650000,28040000,28980000,28980000,
"19/03/2022 22:10:31","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 22:10:00",353,5,60,60,60,60,60,48,56,48,47,44,28990000,30660000,28060000,28990000,28990000,
"19/03/2022 22:15:00",351,5,60,60,60,60,60,48,56,49,47,44,28990000,30660000,28060000,28990000,28990000,
"19/03/2022 22:20:00",354,5,60,60,60,60,60,48,56,49,47,44,28990000,30660000,28050000,28990000,28990000,
"19/03/2022 22:25:00",354,5,60,60,60,60,60,48,56,48,47,43,28990000,30660000,28050000,28990000,28990000,
"19/03/2022 22:30:00",352,5,60,60,60,60,60,47,56,48,47,43,28970000,30650000,28040000,28980000,28980000,
"19/03/2022 22:35:00",353,5,60,60,60,60,60,48,56,48,47,43,29000000,30670000,28070000,29000000,29000000,
"19/03/2022 22:40:00",353,5,60,60,60,60,60,47,56,49,47,44,28950000,30620000,28020000,28960000,28950000,
"19/03/2022 22:45:00",352,5,60,60,60,60,60,47,56,49,47,44,29000000,30680000,28070000,29010000,29010000,
"19/03/2022 22:50:00",352,5,60,60,60,60,60,48,56,49,48,43,28980000,30650000,28050000,28980000,28980000,
"19/03/2022 22:55:00",352,5,60,60,60,60,60,49,57,49,49,45,28980000,30660000,28050000,28990000,28990000,
"19/03/2022 23:00:00",353,5,60,60,60,60,60,50,58,50,50,46,28980000,30650000,28050000,28980000,28980000,
"19/03/2022 23:05:00",353,5,60,60,60,60,60,51,59,51,50,46,28980000,30650000,28050000,28990000,28990000,
"19/03/2022 23:10:00",354,5,60,60,60,60,60,51,59,51,51,46,28990000,30660000,28060000,28990000,28990000,
"19/03/2022 23:15:00",354,5,60,60,60,60,60,51,60,51,50,47,28990000,30660000,28050000,28990000,28990000,
"19/03/2022 23:20:00",353,5,60,60,60,60,60,51,60,51,51,47,28980000,30650000,28050000,28980000,28980000,
"19/03/2022 23:25:00",355,5,60,60,60,60,60,51,60,51,51,47,28980000,30650000,28050000,28980000,28980000,
"19/03/2022 23:30:00",354,5,60,60,60,60,60,51,60,52,50,47,28990000,30650000,28050000,28990000,28990000,
"19/03/2022 23:35:00",351,5,60,60,60,60,60,52,60,52,51,47,28990000,30650000,28050000,28990000,28990000,
"19/03/2022 23:40:00",353,5,60,60,60,60,60,51,60,52,51,47,28990000,30660000,28060000,28990000,28990000,
"19/03/2022 23:45:00",354,5,60,60,60,60,60,51,60,52,51,47,28990000,30660000,28050000,28990000,28990000,
"19/03/2022 23:50:00",355,5,60,60,60,60,60,51,61,52,51,47,28990000,30660000,28060000,28990000,28990000,
"19/03/2022 23:55:00",353,5,60,60,60,60,60,51,61,52,52,47,28990000,30660000,28050000,28990000,28990000,
"20/03/2022 00:00:00",355,5,60,60,60,60,60,52,61,52,51,47,28990000,30660000,28050000,28990000,28990000,
"20/03/2022 00:05:00",354,5,60,60,60,60,60,52,61,52,51,48,28990000,30660000,28050000,28990000,28990000,
"20/03/2022 00:10:00",355,5,60,60,60,60,60,52,61,53,52,48,28980000,30650000,28050000,28990000,28980000,
"20/03/2022 00:15:00",354,5,60,60,60,60,60,52,61,53,52,48,28980000,30650000,28050000,28990000,28980000,
"20/03/2022 00:20:00",353,5,60,60,60,60,60,53,61,53,52,48,28980000,30650000,28050000,28980000,28980000,
"20/03/2022 00:25:00",354,5,60,60,60,60,60,52,61,53,52,48,28980000,30650000,28050000,28980000,28980000,
"20/03/2022 00:30:00",354,5,60,60,60,60,60,52,61,53,52,48,28980000,30650000,28050000,28980000,28980000,
"20/03/2022 00:35:00",355,5,60,60,60,60,60,52,61,53,52,47,28980000,30660000,28050000,28990000,28990000,
"20/03/2022 00:40:00",356,5,60,60,60,60,60,52,61,53,52,48,28980000,30650000,28050000,28990000,28990000,
"20/03/2022 00:45:00",352,5,60,60,60,60,60,52,59,51,50,47,28980000,30660000,28050000,28990000,28980000,
"20/03/2022 00:50:00",353,5,60,60,60,60,60,50,57,50,49,46,28980000,30660000,28050000,28990000,28990000,
"20/03/2022 00:55:00",350,5,60,60,60,60,60,49,57,50,49,46,28980000,30650000,28050000,28980000,28980000,
"20/03/2022 01:00:00",352,5,60,60,60,60,60,50,57,50,48,46,28990000,30660000,28050000,28990000,28990000,
"20/03/2022 01:05:00",352,5,60,60,60,60,60,50,57,50,49,45,28990000,30660000,28050000,28990000,28990000,
"20/03/2022 01:10:00",352,5,60,60,60,60,60,50,57,50,49,46,28980000,30650000,28050000,28990000,28990000,
"20/03/2022 01:15:00",352,5,60,60,60,60,60,49,57,50,49,46,28980000,30650000,28050000,28990000,28990000,
"20/03/2022 01:20:00",352,5,60,60,60,60,60,49,57,50,49,46,28980000,30650000,28050000,28990000,28990000,
"20/03/2022 01:25:00",352,5,60,60,60,60,60,49,57,50,49,45,28990000,30660000,28060000,28990000,28990000,
"20/03/2022 01:30:00",352,5,60,60,60,60,60,50,57,50,49,46,28980000,30650000,28050000,28990000,28980000,
"20/03/2022 01:35:00",352,5,60,60,60,60,60,50,57,50,49,45,28980000,30650000,28050000,28990000,28990000,
"20/03/2022 01:40:00",352,5,60,60,60,60,60,49,57,50,49,45,28980000,30650000,28050000,28980000,28980000,
"20/03/2022 01:45:00",352,5,60,60,60,60,60,49,57,50,49,45,28980000,30650000,28050000,28980000,28980000,
"20/03/2022 01:50:00",351,5,60,60,60,60,60,49,57,50,48,45,28980000,30650000,28050000,28990000,28990000,
"20/03/2022 01:55:00",351,5,60,60,60,60,60,49,56,49,48,45,28980000,30650000,28050000,28980000,28980000,
"20/03/2022 02:00:00",350,5,60,60,60,60,60,49,56,49,49,45,28990000,30660000,28050000,28990000,28990000,
"20/03/2022 02:05:00",352,5,60,60,60,60,60,49,56,49,48,45,28980000,30660000,28050000,28990000,28990000,
"20/03/2022 02:10:00",352,5,60,60,60,60,60,48,56,49,48,44,28980000,30650000,28050000,28990000,28990000,
"20/03/2022 02:15:00",352,5,60,60,60,60,60,48,56,49,48,45,28980000,30650000,28050000,28990000,28980000,
"20/03/2022 02:20:00",354,5,60,60,60,60,60,49,56,49,48,45,28990000,30660000,28050000,28990000,28990000,
"20/03/2022 02:25:00",352,5,60,60,60,60,60,50,57,49,48,45,28990000,30660000,28050000,28990000,28990000,
"20/03/2022 02:30:00",353,5,60,60,60,60,60,50,56,49,48,45,28980000,30650000,28050000,28980000,28980000,
"20/03/2022 02:35:00",354,5,60,60,60,60,60,49,56,50,48,45,28990000,30660000,28050000,28990000,28990000,
"20/03/2022 02:40:00",353,5,60,60,60,60,60,49,56,50,48,45,28980000,30650000,28050000,28990000,28990000,
"20/03/2022 02:45:00",352,5,60,60,60,60,60,49,56,49,48,45,28980000,30650000,28050000,28990000,28980000,
"20/03/2022 02:50:00",353,5,60,60,60,60,60,49,56,49,48,45,28980000,30650000,28050000,28990000,28990000,
"20/03/2022 02:55:00",353,5,60,60,60,60,60,48,56,49,48,45,28980000,30660000,28050000,28990000,28990000,
"20/03/2022 03:00:00",353,5,60,60,60,60,60,48,56,49,48,44,28990000,30650000,28050000,28990000,28990000,
"20/03/2022 03:05:00",352,5,60,60,60,60,60,49,56,49,48,44,28990000,30660000,28050000,28990000,28990000,
"20/03/2022 03:10:00",352,5,60,60,60,60,60,48,56,49,48,44,28990000,30650000,28050000,28990000,28990000,
"20/03/2022 03:15:00",354,5,60,60,60,60,60,48,56,49,48,45,28980000,30650000,28050000,28990000,28980000,
"20/03/2022 03:20:00",353,5,60,60,60,60,60,49,56,49,48,44,28990000,30660000,28050000,28990000,28990000,
"20/03/2022 03:25:00",349,5,60,60,60,60,60,49,56,49,48,44,28980000,30660000,28050000,28990000,28990000,
"20/03/2022 03:30:00",351,5,60,60,60,60,60,49,56,49,48,44,28980000,30650000,28050000,28980000,28980000,
"20/03/2022 03:35:00",354,5,60,60,60,60,60,48,56,49,48,44,28980000,30650000,28050000,28990000,28980000,
"20/03/2022 03:40:00",352,5,60,60,60,60,60,49,56,49,48,45,28980000,30660000,28050000,28990000,28990000,
"20/03/2022 03:45:00",353,5,60,60,60,60,60,48,56,49,48,45,28980000,30650000,28050000,28980000,28980000,
"20/03/2022 03:50:00",352,5,60,60,60,60,60,48,56,49,48,44,28980000,30660000,28050000,28990000,28990000,
"20/03/2022 03:55:00",352,5,60,60,60,60,60,48,56,49,48,44,28980000,30650000,28050000,28990000,28990000,
